level,trim_-2.0,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_2.0,trim_3.0,trim_4.0,trim_5.0,trim_6.0,trim_7.0,trim_8.0
0.0,0.057,0.026,0.013,0.0,0.0,0.0,0.003,0.01,0.016,0.023,0.029,0.035,0.043
0.01,0.0555,0.025,0.0115,0.0,-0.004,-0.005,-0.002,0.0045000000000000005,0.0105,0.017,0.023,0.029500000000000002,0.037
0.02,0.054,0.024,0.01,0.0,-0.008,-0.01,-0.007,-0.001,0.005,0.011,0.017,0.024,0.031
0.03,0.0535,0.0245,0.011,0.0,-0.009000000000000001,-0.0125,-0.011,-0.005999999999999999,-0.0004999999999999996,0.0055,0.012,0.019,0.026000000000000002
0.04,0.053,0.025,0.012,0.0,-0.01,-0.015,-0.015,-0.011,-0.006,0.0,0.007,0.014,0.021
0.05,0.052,0.0245,0.012,0.0,-0.01,-0.0165,-0.0185,-0.0155,-0.010499999999999999,-0.0045,0.002,0.0085,0.0155
0.06,0.051,0.024,0.012,0.0,-0.01,-0.018,-0.022,-0.02,-0.015,-0.009,-0.003,0.003,0.01
0.07,0.0505,0.024,0.0115,0.0,-0.01,-0.0185,-0.025,-0.0235,-0.019,-0.013499999999999998,-0.007500000000000001,-0.0015000000000000005,0.005
0.08,0.05,0.024,0.011,0.0,-0.01,-0.019,-0.028,-0.027,-0.023,-0.018,-0.012,-0.006,0.0
0.09,0.05,0.0235,0.011,0.0,-0.01,-0.019,-0.0295,-0.03,-0.027,-0.0225,-0.0165,-0.010499999999999999,-0.0045
0.1,0.05,0.023,0.011,0.0,-0.01,-0.019,-0.031,-0.033,-0.031,-0.027,-0.021,-0.015,-0.009
0.11,0.0497,0.023,0.011,0.0,-0.0101,-0.0191,-0.0317,-0.0348,-0.0336,-0.0302,-0.024700000000000003,-0.0189,-0.0131
0.12,0.0494,0.023,0.011,0.0,-0.0102,-0.0192,-0.0324,-0.0366,-0.0362,-0.0334,-0.0284,-0.0228,-0.0172
0.13,0.049100000000000005,0.023,0.011,0.0,-0.0103,-0.0193,-0.0331,-0.038400000000000004,-0.0388,-0.0366,-0.032100000000000004,-0.026699999999999998,-0.0213
0.14,0.0488,0.023,0.011,0.0,-0.0104,-0.0194,-0.0338,-0.0402,-0.0414,-0.0398,-0.035800000000000005,-0.0306,-0.0254
0.15,0.0485,0.023,0.011,0.0,-0.010499999999999999,-0.0195,-0.0345,-0.041999999999999996,-0.044,-0.043,-0.03950000000000001,-0.0345,-0.0295
0.16,0.0482,0.023,0.011,0.0,-0.0106,-0.0196,-0.035199999999999995,-0.0438,-0.0466,-0.046200000000000005,-0.0432,-0.0384,-0.033600000000000005
0.17,0.0479,0.023,0.011,0.0,-0.0107,-0.0197,-0.0359,-0.0456,-0.0492,-0.0494,-0.046900000000000004,-0.0423,-0.037700000000000004
0.18,0.0476,0.023,0.011,0.0,-0.010799999999999999,-0.0198,-0.0366,-0.0474,-0.0518,-0.0526,-0.050600000000000006,-0.0462,-0.041800000000000004
0.19,0.0473,0.023,0.011,0.0,-0.0109,-0.0199,-0.0373,-0.049199999999999994,-0.054400000000000004,-0.0558,-0.0543,-0.0501,-0.0459
0.2,0.047,0.023,0.011,0.0,-0.011,-0.02,-0.038,-0.051,-0.057,-0.059,-0.058,-0.054,-0.05
0.21,0.0469,0.0229,0.011,0.0,-0.011,-0.0201,-0.0382,-0.0515,-0.0582,-0.060899999999999996,-0.0604,-0.0569,-0.053200000000000004
0.22,0.0468,0.0228,0.011,0.0,-0.011,-0.0202,-0.0384,-0.052,-0.0594,-0.0628,-0.06280000000000001,-0.0598,-0.056400000000000006
0.23,0.0467,0.022699999999999998,0.011,0.0,-0.011,-0.020300000000000002,-0.0386,-0.0525,-0.0606,-0.0647,-0.06520000000000001,-0.0627,-0.0596
0.24,0.0466,0.0226,0.011,0.0,-0.011,-0.0204,-0.0388,-0.053,-0.0618,-0.06659999999999999,-0.06760000000000001,-0.0656,-0.06280000000000001
0.25,0.0465,0.0225,0.011,0.0,-0.011,-0.0205,-0.039,-0.0535,-0.063,-0.0685,-0.07,-0.0685,-0.066
0.26,0.0464,0.0224,0.011,0.0,-0.011,-0.0206,-0.0392,-0.054,-0.06420000000000001,-0.07039999999999999,-0.0724,-0.0714,-0.06920000000000001
0.27,0.0463,0.0223,0.011,0.0,-0.011,-0.0207,-0.0394,-0.0545,-0.0654,-0.0723,-0.0748,-0.0743,-0.0724
0.28,0.0462,0.022199999999999998,0.011,0.0,-0.011,-0.020800000000000003,-0.0396,-0.055,-0.0666,-0.0742,-0.0772,-0.0772,-0.0756
0.29,0.0461,0.022099999999999998,0.011,0.0,-0.011,-0.020900000000000002,-0.0398,-0.0555,-0.0678,-0.0761,-0.0796,-0.0801,-0.07880000000000001
0.3,0.046,0.022,0.011,0.0,-0.011,-0.021,-0.04,-0.056,-0.069,-0.078,-0.082,-0.083,-0.082
0.31,0.046,0.022,0.011,0.0,-0.011,-0.021,-0.04,-0.0562,-0.0694,-0.0789,-0.0835,-0.085,-0.0844
0.32,0.046,0.022,0.011,0.0,-0.011,-0.021,-0.04,-0.0564,-0.0698,-0.0798,-0.085,-0.08700000000000001,-0.0868
0.33,0.046,0.022,0.011,0.0,-0.011,-0.021,-0.04,-0.056600000000000004,-0.0702,-0.0807,-0.08650000000000001,-0.089,-0.0892
0.34,0.046,0.022,0.011,0.0,-0.011,-0.021,-0.04,-0.0568,-0.0706,-0.08159999999999999,-0.08800000000000001,-0.091,-0.0916
0.35000000000000003,0.046,0.022,0.011,0.0,-0.011,-0.021,-0.04,-0.057,-0.07100000000000001,-0.08249999999999999,-0.0895,-0.093,-0.094
0.36,0.046,0.022,0.011,0.0,-0.011,-0.021,-0.04,-0.0572,-0.0714,-0.0834,-0.091,-0.095,-0.0964
0.37,0.046,0.022,0.011,0.0,-0.011,-0.021,-0.04,-0.0574,-0.0718,-0.0843,-0.0925,-0.097,-0.0988
0.38,0.046,0.022,0.011,0.0,-0.011,-0.021,-0.04,-0.057600000000000005,-0.0722,-0.0852,-0.094,-0.099,-0.1012
0.39,0.046,0.022,0.011,0.0,-0.011,-0.021,-0.04,-0.057800000000000004,-0.0726,-0.0861,-0.0955,-0.10099999999999999,-0.1036
0.4,0.046,0.022,0.011,0.0,-0.011,-0.021,-0.04,-0.058,-0.073,-0.087,-0.097,-0.103,-0.106
0.41000000000000003,0.045899999999999996,0.022,0.011,0.0,-0.011,-0.021,-0.040100000000000004,-0.0581,-0.07329999999999999,-0.08739999999999999,-0.09770000000000001,-0.1042,-0.1076
0.42,0.0458,0.022,0.011,0.0,-0.011,-0.021,-0.0402,-0.0582,-0.0736,-0.08779999999999999,-0.0984,-0.1054,-0.10919999999999999
0.43,0.0457,0.022,0.011,0.0,-0.011,-0.021,-0.0403,-0.058300000000000005,-0.0739,-0.0882,-0.0991,-0.1066,-0.1108
0.44,0.0456,0.022,0.011,0.0,-0.011,-0.021,-0.0404,-0.0584,-0.0742,-0.0886,-0.0998,-0.10779999999999999,-0.1124
0.45,0.0455,0.022,0.011,0.0,-0.011,-0.021,-0.0405,-0.058499999999999996,-0.0745,-0.089,-0.1005,-0.109,-0.11399999999999999
0.46,0.045399999999999996,0.022,0.011,0.0,-0.011,-0.021,-0.040600000000000004,-0.0586,-0.07479999999999999,-0.0894,-0.1012,-0.1102,-0.1156
0.47000000000000003,0.0453,0.022,0.011,0.0,-0.011,-0.021,-0.0407,-0.0587,-0.0751,-0.08979999999999999,-0.10189999999999999,-0.1114,-0.1172
0.48,0.0452,0.022,0.011,0.0,-0.011,-0.021,-0.0408,-0.0588,-0.0754,-0.0902,-0.1026,-0.1126,-0.1188
0.49,0.0451,0.022,0.011,0.0,-0.011,-0.021,-0.0409,-0.058899999999999994,-0.0757,-0.0906,-0.1033,-0.1138,-0.1204
0.5,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041,-0.059,-0.076,-0.091,-0.104,-0.115,-0.122
0.51,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041,-0.0591,-0.0762,-0.09129999999999999,-0.10439999999999999,-0.11560000000000001,-0.123
0.52,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041,-0.059199999999999996,-0.0764,-0.0916,-0.10479999999999999,-0.1162,-0.124
0.53,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041,-0.0593,-0.0766,-0.0919,-0.1052,-0.1168,-0.125
0.54,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041,-0.059399999999999994,-0.0768,-0.0922,-0.1056,-0.1174,-0.126
0.55,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041,-0.0595,-0.077,-0.0925,-0.106,-0.118,-0.127
0.56,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041,-0.0596,-0.0772,-0.0928,-0.1064,-0.1186,-0.128
0.5700000000000001,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041,-0.059699999999999996,-0.0774,-0.0931,-0.10679999999999999,-0.1192,-0.129
0.58,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041,-0.0598,-0.0776,-0.0934,-0.1072,-0.1198,-0.13
0.59,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041,-0.059899999999999995,-0.0778,-0.0937,-0.1076,-0.1204,-0.131
0.6,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041,-0.06,-0.078,-0.094,-0.108,-0.121,-0.132
0.61,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.04105,-0.06005,-0.0781,-0.09415,-0.1083,-0.1214,-0.13255
0.62,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041100000000000005,-0.0601,-0.0782,-0.0943,-0.1086,-0.12179999999999999,-0.1331
0.63,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.04115,-0.060149999999999995,-0.0783,-0.09445,-0.1089,-0.1222,-0.13365
0.64,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.0412,-0.0602,-0.0784,-0.0946,-0.1092,-0.1226,-0.1342
0.65,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.04125,-0.06025,-0.0785,-0.09475,-0.1095,-0.123,-0.13475
0.66,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.0413,-0.0603,-0.0786,-0.0949,-0.1098,-0.1234,-0.1353
0.67,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041350000000000005,-0.06035,-0.0787,-0.09505,-0.1101,-0.1238,-0.13585
0.68,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.0414,-0.060399999999999995,-0.0788,-0.0952,-0.1104,-0.1242,-0.1364
0.6900000000000001,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.04145,-0.06045,-0.0789,-0.09535,-0.1107,-0.1246,-0.13695
0.7000000000000001,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.0415,-0.0605,-0.079,-0.0955,-0.111,-0.125,-0.1375
0.71,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041550000000000004,-0.06055,-0.0791,-0.09565,-0.1113,-0.1254,-0.13805
0.72,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041600000000000005,-0.0606,-0.0792,-0.0958,-0.1116,-0.1258,-0.1386
0.73,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.04165,-0.060649999999999996,-0.0793,-0.09595000000000001,-0.1119,-0.1262,-0.13915
0.74,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.0417,-0.0607,-0.0794,-0.0961,-0.11220000000000001,-0.1266,-0.1397
0.75,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.04175,-0.06075,-0.0795,-0.09625,-0.1125,-0.127,-0.14024999999999999
0.76,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041800000000000004,-0.0608,-0.0796,-0.0964,-0.1128,-0.1274,-0.14079999999999998
0.77,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.041850000000000005,-0.06085,-0.07970000000000001,-0.09655,-0.1131,-0.1278,-0.14134999999999998
0.78,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.0419,-0.060899999999999996,-0.0798,-0.09670000000000001,-0.1134,-0.1282,-0.1419
0.79,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.04195,-0.06095,-0.0799,-0.09685,-0.11370000000000001,-0.1286,-0.14245
0.8,0.045,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.061,-0.08,-0.097,-0.114,-0.129,-0.143
0.81,0.04495,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06105,-0.08005,-0.0971,-0.11415,-0.1292,-0.14329999999999998
0.8200000000000001,0.044899999999999995,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0611,-0.0801,-0.09720000000000001,-0.1143,-0.12940000000000002,-0.14359999999999998
0.8300000000000001,0.04485,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.061149999999999996,-0.08015,-0.0973,-0.11445000000000001,-0.1296,-0.1439
0.84,0.0448,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0612,-0.08020000000000001,-0.0974,-0.11460000000000001,-0.1298,-0.1442
0.85,0.04475,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06125,-0.08025,-0.0975,-0.11475,-0.13,-0.1445
0.86,0.0447,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0613,-0.0803,-0.0976,-0.1149,-0.1302,-0.14479999999999998
0.87,0.044649999999999995,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06135,-0.08035,-0.09770000000000001,-0.11505,-0.13040000000000002,-0.14509999999999998
0.88,0.0446,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.061399999999999996,-0.0804,-0.0978,-0.11520000000000001,-0.1306,-0.1454
0.89,0.04455,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06145,-0.08045000000000001,-0.0979,-0.11535000000000001,-0.1308,-0.1457
0.9,0.0445,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0615,-0.0805,-0.098,-0.1155,-0.131,-0.146
0.91,0.044449999999999996,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06155,-0.08055,-0.0981,-0.11565,-0.1312,-0.14629999999999999
0.92,0.044399999999999995,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0616,-0.0806,-0.09820000000000001,-0.1158,-0.13140000000000002,-0.14659999999999998
0.93,0.04435,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.061649999999999996,-0.08065,-0.0983,-0.11595000000000001,-0.1316,-0.1469
0.9400000000000001,0.0443,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0617,-0.08070000000000001,-0.0984,-0.11610000000000001,-0.1318,-0.1472
0.9500000000000001,0.04425,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06175,-0.08075,-0.0985,-0.11625,-0.132,-0.1475
0.96,0.044199999999999996,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0618,-0.0808,-0.09860000000000001,-0.1164,-0.1322,-0.1478
0.97,0.044149999999999995,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06185,-0.08085,-0.09870000000000001,-0.11655,-0.13240000000000002,-0.14809999999999998
0.98,0.0441,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0619,-0.0809,-0.0988,-0.11670000000000001,-0.1326,-0.1484
0.99,0.04405,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06195,-0.08095000000000001,-0.0989,-0.11685000000000001,-0.1328,-0.1487
1.0,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.081,-0.099,-0.117,-0.133,-0.149
1.01,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08105,-0.09910000000000001,-0.11710000000000001,-0.13315000000000002,-0.1492
1.02,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0811,-0.09920000000000001,-0.1172,-0.1333,-0.1494
1.03,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08115,-0.0993,-0.1173,-0.13345,-0.14959999999999998
1.04,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08120000000000001,-0.0994,-0.1174,-0.1336,-0.1498
1.05,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08125,-0.0995,-0.11750000000000001,-0.13375,-0.15
1.06,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0813,-0.09960000000000001,-0.11760000000000001,-0.13390000000000002,-0.1502
1.07,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08135,-0.09970000000000001,-0.1177,-0.13405,-0.1504
1.08,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0814,-0.0998,-0.1178,-0.1342,-0.15059999999999998
1.09,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08145000000000001,-0.0999,-0.1179,-0.13435,-0.1508
1.1,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0815,-0.1,-0.118,-0.1345,-0.151
1.11,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08155,-0.10010000000000001,-0.1181,-0.13465000000000002,-0.1512
1.12,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0816,-0.10020000000000001,-0.1182,-0.1348,-0.1514
1.1300000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08165,-0.1003,-0.1183,-0.13495000000000001,-0.15159999999999998
1.1400000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08170000000000001,-0.1004,-0.1184,-0.1351,-0.1518
1.1500000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08175,-0.1005,-0.1185,-0.13525,-0.152
1.16,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0818,-0.10060000000000001,-0.1186,-0.13540000000000002,-0.1522
1.17,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08185,-0.10070000000000001,-0.1187,-0.13555,-0.1524
1.18,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.0819,-0.1008,-0.11879999999999999,-0.13570000000000002,-0.15259999999999999
1.19,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.08195000000000001,-0.1009,-0.11889999999999999,-0.13585,-0.1528
1.2,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062,-0.082,-0.101,-0.119,-0.136,-0.153
1.21,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062025,-0.082025,-0.101025,-0.11904999999999999,-0.1361,-0.153125
1.22,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06205,-0.08205,-0.10105,-0.1191,-0.13620000000000002,-0.15325
1.23,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062075,-0.08207500000000001,-0.10107500000000001,-0.11914999999999999,-0.1363,-0.15337499999999998
1.24,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0621,-0.0821,-0.10110000000000001,-0.1192,-0.13640000000000002,-0.1535
1.25,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062125,-0.082125,-0.101125,-0.11925,-0.1365,-0.153625
1.26,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06215,-0.08215,-0.10115,-0.11929999999999999,-0.1366,-0.15375
1.27,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062175,-0.082175,-0.101175,-0.11935,-0.13670000000000002,-0.15387499999999998
1.28,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0622,-0.08220000000000001,-0.1012,-0.11939999999999999,-0.1368,-0.154
1.29,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062225,-0.082225,-0.10122500000000001,-0.11945,-0.13690000000000002,-0.154125
1.3,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06225,-0.08225,-0.10125,-0.1195,-0.137,-0.15425
1.31,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062275,-0.082275,-0.101275,-0.11954999999999999,-0.1371,-0.15437499999999998
1.32,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0623,-0.0823,-0.1013,-0.1196,-0.13720000000000002,-0.1545
1.33,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062325,-0.08232500000000001,-0.101325,-0.11964999999999999,-0.1373,-0.154625
1.34,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06235,-0.08235,-0.10135,-0.1197,-0.13740000000000002,-0.15475
1.35,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062375,-0.082375,-0.101375,-0.11975,-0.1375,-0.15487499999999998
1.36,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0624,-0.0824,-0.1014,-0.11979999999999999,-0.1376,-0.155
1.37,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062425,-0.082425,-0.101425,-0.11985,-0.13770000000000002,-0.155125
1.3800000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06245,-0.08245000000000001,-0.10145,-0.11989999999999999,-0.1378,-0.15525
1.3900000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062475,-0.082475,-0.101475,-0.11995,-0.13790000000000002,-0.15537499999999999
1.4000000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0625,-0.0825,-0.1015,-0.12,-0.138,-0.1555
1.41,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062525,-0.082525,-0.101525,-0.12004999999999999,-0.1381,-0.155625
1.42,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06255,-0.08255,-0.10155,-0.1201,-0.13820000000000002,-0.15575
1.43,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062575,-0.08257500000000001,-0.101575,-0.12014999999999999,-0.1383,-0.15587499999999999
1.44,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0626,-0.0826,-0.1016,-0.1202,-0.13840000000000002,-0.156
1.45,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062625,-0.082625,-0.101625,-0.12025,-0.1385,-0.156125
1.46,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06265,-0.08265,-0.10165,-0.12029999999999999,-0.1386,-0.15625
1.47,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062675,-0.082675,-0.101675,-0.12035,-0.13870000000000002,-0.156375
1.48,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0627,-0.08270000000000001,-0.1017,-0.1204,-0.1388,-0.1565
1.49,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062725,-0.082725,-0.101725,-0.12045,-0.13890000000000002,-0.15662500000000001
1.5,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06275,-0.08275,-0.10175,-0.1205,-0.139,-0.15675
1.51,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062775,-0.082775,-0.10177499999999999,-0.12054999999999999,-0.1391,-0.156875
1.52,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0628,-0.0828,-0.1018,-0.1206,-0.13920000000000002,-0.157
1.53,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062825,-0.08282500000000001,-0.101825,-0.12065,-0.1393,-0.15712500000000001
1.54,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06285,-0.08285000000000001,-0.10185,-0.1207,-0.13940000000000002,-0.15725
1.55,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062875,-0.082875,-0.101875,-0.12075,-0.1395,-0.157375
1.56,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.0629,-0.0829,-0.10189999999999999,-0.12079999999999999,-0.1396,-0.1575
1.57,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062925,-0.082925,-0.10192499999999999,-0.12085,-0.13970000000000002,-0.15762500000000002
1.58,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.06295,-0.08295000000000001,-0.10195,-0.1209,-0.1398,-0.15775
1.59,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.062975,-0.08297500000000001,-0.101975,-0.12095,-0.13990000000000002,-0.157875
1.6,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.102,-0.121,-0.14,-0.158
1.61,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10204999999999999,-0.12104999999999999,-0.14005,-0.15805
1.62,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1021,-0.1211,-0.1401,-0.1581
1.6300000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10214999999999999,-0.12115,-0.14015,-0.15815
1.6400000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1022,-0.1212,-0.14020000000000002,-0.1582
1.6500000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10225,-0.12125,-0.14025,-0.15825
1.6600000000000001,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10229999999999999,-0.12129999999999999,-0.1403,-0.1583
1.67,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10235,-0.12135,-0.14035,-0.15835
1.68,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10239999999999999,-0.1214,-0.1404,-0.1584
1.69,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10245,-0.12145,-0.14045,-0.15845
1.7,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1025,-0.1215,-0.1405,-0.1585
1.71,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10254999999999999,-0.12154999999999999,-0.14055,-0.15855
1.72,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1026,-0.1216,-0.1406,-0.1586
1.73,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10264999999999999,-0.12165,-0.14065,-0.15865
1.74,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.1027,-0.1217,-0.1407,-0.1587
1.75,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10275,-0.12175,-0.14075,-0.15875
1.76,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10279999999999999,-0.12179999999999999,-0.14079999999999998,-0.1588
1.77,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10285,-0.12185,-0.14085,-0.15885
1.78,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10289999999999999,-0.1219,-0.1409,-0.1589
1.79,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.10295,-0.12195,-0.14095,-0.15895
1.8,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042,-0.063,-0.083,-0.103,-0.122,-0.141,-0.159
1.81,0.044,0.022,0.011,0.0,-0.011,-0.021,-0.042050000000000004,-0.063,-0.08305,-0.10304999999999999,-0.12204999999999999,-0.14104999999999998,-0.1591
